"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Url
698448881602;;;;;"Zaślepka ENDCAPP Y202 - czarny połysk";;;https://static.tildacdn.com/stor3731-3465-4131-b864-346666643961/35178198.png;4.00;93;;"Kolor:czarny połysk";;9wJD0JkkglPzVeK5rRpif0;303380045822;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y202?editionuid=698448881602
985794228902;Alumineu;;;akcesoria>>>zaślepki;"Zaślepka ENDCAPP Y207";"Końcowa zaślepka do profilu INVISIA X207.";;https://static.tildacdn.com/stor6164-6566-4230-a136-353131373461/66565842.png;;;;;;hl8u8snpgyZDAeA3bi6V;;0;0;0;0;https://alumineu.pl/tproduct/985794228902-zalepka-endcapp-y207
506981488432;;;;;"Zaślepka ENDCAPP Y207 - czarny mat";;;https://static.tildacdn.com/stor6164-6566-4230-a136-353131373461/66565842.png;8.00;99;;"Kolor:czarny mat";;cLEZP2Ssga1osq6fjuzBl3;985794228902;0;0;0;0;https://alumineu.pl/tproduct/985794228902-zalepka-endcapp-y207?editionuid=506981488432
539064459322;Alumineu;;;akcesoria>>>zaślepki;"Zaślepka ENDCAPP Y203";"Końcowa zaślepka do odcięcia granicy linii świetlnej dla profilu LIGHTRA X050.";;https://static.tildacdn.com/stor6661-3030-4162-a361-386634616430/31222601.png;;;;;;endcapp_y203;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y203
136351521022;;;;;"Zaślepka ENDCAPP Y203 - czarny połysk";;;https://static.tildacdn.com/stor6661-3030-4162-a361-386634616430/31222601.png;4.00;44;;"Kolor:czarny połysk";;gjxLSmpZiFX6ORefsKjSS1;539064459322;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y203?editionuid=136351521022
601215188112;Alumineu;;;akcesoria>>>zaślepki;"Zaślepka ENDCAPP Y204";"Końcówka do odcięcia granicy linii świetlnej dla profilu LIGHTRA X030 s.";;https://static.tildacdn.com/stor3032-6534-4164-a436-356530313439/93595402.png;;;;;;endcapp_y204;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y204
904018718232;;;;;"Zaślepka ENDCAPP Y204 - czarny połysk";;;https://static.tildacdn.com/stor3032-6534-4164-a436-356530313439/93595402.png;4.00;97;;"Kolor:czarny połysk";;mY3nP58iiQbbhe6E8ifuq2;601215188112;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y204?editionuid=904018718232
968389038212;Alumineu;;;akcesoria>>>łączniki;"Łącznik prosty JOINTEK Y603";"Łącznik prosty JOINTEK Y603 do łączenia profili Alumineu na odcinkach prostoliniowych";;https://static.tildacdn.com/stor3565-6539-4937-b631-333332653839/b3215653f8bc00528739eb1c2ccac898.png;20.00;4;;;;68OGLVL0i2Yh2ygfi-iJ00;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/laczniki/jointek-y603
180141833512;Alumineu;;;akcesoria>>>łączniki;"Łącznik kątowy JOINTEK Y604";"Zestaw łącznika kątowego JOINTEK Y604 do profili sufitowych";;https://static.tildacdn.com/stor6634-3633-4631-b238-376134383564/56421c082b93d9db67ced1fda374d5bf.png;20.00;0;;;;BxeEFynvjXZ-sYop6JbwX1;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/laczniki/jointek-y604
557962513222;Alumineu;;;akcesoria>>>przyrządy;"Przyrząd STABILE Y904";"Przyrząd do przycinania profilu INVISIA X202";;https://static.tildacdn.com/stor3037-3932-4832-a363-376265393337/144d9c91dd1bb1e24c6baf666e7c6202.png;40.00;97;;;;OZHBJ5GwjxX4GRRLp--5I0;;0;0;0;0;https://alumineu.pl/tproduct/557962513222-przyrzd-stabile-y904
260642600522;Alumineu;;;akcesoria>>>przyrządy;"Przyrząd STABILE Y905";"Przyrząd do przycinania profilu INVISIA X205";;https://static.tildacdn.com/stor6536-3936-4261-b266-663233396338/56f84f78a64ac0154701cfd17dcc8018.png;40.00;96;;;;YvBn2CQPjF0bZ9wS2Otu83;;0;0;0;0;https://alumineu.pl/tproduct/260642600522-przyrzd-stabile-y905
738713176582;Alumineu;;;akcesoria>>>przyrządy;"Przyrząd STABILE Y906";"Przyrząd do przycinania profilu FLOATIA X302";;https://static.tildacdn.com/stor3932-3262-4530-b139-303265323162/1654aed0f176f452bc79d181a67795bf.png;40.00;99;;;;BhYSYrYwjZw4w-mkseFLK1;;0;0;0;0;https://alumineu.pl/tproduct/738713176582-przyrzd-stabile-y906
186520996002;Alumineu;;;"profile harpunowe>>>karniszowe";"Profil CURTINA X406";"Karnisz alumineu CURTINA X406 z dwoma rowkami do wieszania zasłon i kurtyn. Do harpunowego systema mocowania płótna.";;https://static.tildacdn.com/stor3266-3136-4335-b761-666233616636/30182184.png;;;;;;curtina_x406;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x406
465636530832;;;;;"Profil CURTINA X406 - biały mat - 3,2 m.b.";;;https://static.tildacdn.com/stor3266-3136-4335-b761-666233616636/30182184.png;64.00;98;;"Kolor:biały mat;Długość:3,2 m.b.";;vdRmfjJniS9p1gOygMbDs0;186520996002;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x406?editionuid=465636530832
713028260252;;;;;"Profil CURTINA X406 - czarny mat - 3,2 m.b.";;;https://static.tildacdn.com/stor3266-3136-4335-b761-666233616636/30182184.png;64.00;99;;"Kolor:czarny mat;Długość:3,2 m.b.";;08Gs75cLiwndvRDfwZZkQ2;186520996002;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x406?editionuid=713028260252
588338924642;Alumineu;;;"profile harpunowe>>>karniszowe";"Profil CURTINA X407";"Karnisz alumineu CURTINA X407 z jednym rowkiem do wieszania zasłon i kurtyn. Do harpunowego systema mocowania płótna.";;https://static.tildacdn.com/stor3332-3965-4231-a461-643535363133/41215857.png;;;;;;curtina_x407;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x407
310401271012;;;;;"Profil CURTINA X407 - biały mat - 2,0 m.b.";;;https://static.tildacdn.com/stor3332-3965-4231-a461-643535363133/41215857.png;22.40;99;;"Kolor:biały mat;Długość:2,0 m.b.";;cJyPtbDhhRAmihZrojWDn0;588338924642;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x407?editionuid=310401271012
702501896712;;;;;"Profil CURTINA X407 - czarny mat - 2,0 m.b.";;;https://static.tildacdn.com/stor3332-3965-4231-a461-643535363133/41215857.png;22.40;98;;"Kolor:czarny mat;Długość:2,0 m.b.";;gtIKBLtJghv4WzA42yxPP1;588338924642;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x407?editionuid=702501896712
455755633812;Alumineu;;;"profile harpunowe>>>dystansowe";"Profil INVISIA X206";"Profil alumineu INVISIA X206 sufitowy dystansowy do sufitów napinanych z harpunowym systemem mocowania płótna.";;https://static.tildacdn.com/stor3835-3266-4466-b235-353134356539/77956926.png;;;;;;invisia_x206;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe/invisia-x206
807119127272;;;;;"Profil INVISIA X206 - czarny mat";;;https://static.tildacdn.com/stor3835-3266-4466-b235-353134356539/77956926.png;16.00;93;;"Kolor:czarny mat";;EGXmtijjgeQdvXQSqdLGi3;455755633812;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe/invisia-x206?editionuid=807119127272
193347392862;Alumineu;;;"profile harpunowe>>>dystansowe";"Profil INVISIA X207";"Profil alumineu INVISIA X207 sufitowy dystansowy do wentylacji w sufitach napinanych z harpunowym systemem mocowania płótna.";;https://static.tildacdn.com/stor3339-6237-4235-b131-346431643731/31474637.png;;;;;;invisia_x207;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe/invisia-x207
564597798492;;;;;"Profil INVISIA X207 - czarny mat";;;https://static.tildacdn.com/stor3339-6237-4235-b131-346431643731/31474637.png;40.00;86;;"Kolor:czarny mat";;YZTju3ikgOF1-Sj6ktK6e2;193347392862;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe/invisia-x207?editionuid=564597798492
850354166152;Alumineu;;;"profile harpunowe>>>dystansowe";"Profil INVISIA X208";"Profil alumineu INVISIA X208 sufitowy dystansowy do sufitów napinanych z harpunowym systemem mocowania płótna. Do obejścia skomplikowanych ścian";;https://static.tildacdn.com/stor3139-3639-4039-b463-346665613532/78688767.png;;;;;;invisia_x208;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe/invisia-x208
704856397272;;;;;"Profil INVISIA X208 - czarny mat";;;https://static.tildacdn.com/stor3139-3639-4039-b463-346665613532/78688767.png;12.00;5;;"Kolor:czarny mat";;eyVbkQihgGQtYR5EF0P4w0;850354166152;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe/invisia-x208?editionuid=704856397272
318348125602;Alumineu;;;"profile harpunowe>>>dystansowe";"Profil INVISIA X209";"Profil alumineu INVISIA X209 dystansowy do sufitów napinanych z harpunowym systemem mocowania płótna. Do obejścia schodów i świetlików.";;https://static.tildacdn.com/stor3566-6236-4637-b937-393866626230/56260877.png;;;;;;invisia_x209;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe/invisia-x209
464804245532;;;;;"Profil INVISIA X209 - biały mat";;;https://static.tildacdn.com/stor3566-6236-4637-b937-393866626230/56260877.png;24.00;89;;"Kolor:biały mat";;cTT1GGAZj76alVXu4vaAe1;318348125602;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe/invisia-x209?editionuid=464804245532
920286588882;;;;;"Profil INVISIA X209 - czarny mat";;;https://static.tildacdn.com/stor3566-6236-4637-b937-393866626230/56260877.png;24.00;93;;"Kolor:czarny mat";;EeRJkcybhq5xX9vhB-xzv3;318348125602;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe/invisia-x209?editionuid=920286588882
645467917622;Alumineu;;;"profile harpunowe>>>dystansowe LED";"Profil FLOATIA X303";"Profil alumineu FLOATIA X303 sufitowy dystansowy do sufitów napinanych z harpunowym systemem mocowania płótna. Z półką na taśmę led i osłoną.";;https://static.tildacdn.com/stor6364-3233-4336-a330-346635653239/26118892.png;;;;;;floatia_x303;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe-led/floatia-x303
978567868692;;;;;"Profil FLOATIA X303 - surowy";;;https://static.tildacdn.com/stor6364-3233-4336-a330-346635653239/26118892.png;15.60;;;Kolor:surowy;;VL9D-5xNhHiRwdOhXxgjl3;645467917622;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe-led/floatia-x303?editionuid=978567868692
562270940852;;;;;"Profil FLOATIA X303 - biały mat";;;https://static.tildacdn.com/stor6364-3233-4336-a330-346635653239/26118892.png;20.00;100;;"Kolor:biały mat";;xO7PAABriJTHSKVNGiuYl3;645467917622;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe-led/floatia-x303?editionuid=562270940852
756302229732;;;;;"Profil FLOATIA X303 - czarny mat";;;https://static.tildacdn.com/stor6364-3233-4336-a330-346635653239/26118892.png;20.00;100;;"Kolor:czarny mat";;MyI2v2JMhnRtUrh6H58nz0;645467917622;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe-led/floatia-x303?editionuid=756302229732
424100714092;Alumineu;;;"profile harpunowe>>>dwupoziomowe";"Profil STRATOS X701";"Profil alumineu STRATOS X701 do dwupoziomowych sufitów napinanych z harpunowym systemem mocowania płótna.";;https://static.tildacdn.com/stor3733-6632-4936-b834-386632393765/87572748.png;;;;;;stratos_x701;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowy/dwupoziomowe/stratos-x701
542073945932;;;;;"Profil STRATOS X701 - surowy";;;https://static.tildacdn.com/stor3733-6632-4936-b834-386632393765/87572748.png;28.00;99;;Kolor:surowy;;mCMAr4yQhDaPX-LNJ5RD73;424100714092;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowy/dwupoziomowe/stratos-x701?editionuid=542073945932
901383924132;Alumineu;;;"profile harpunowe>>>bezszczelinowe";"Profil CLASSIX X130";"Profil alumineu CLASSIX X130 do sufitów napinanych z harpunowym systemem mocowania płótna. Obwód profilu jest zamknięty osłoną ścienną.";;https://static.tildacdn.com/stor3065-6435-4264-a632-663130373939/86516483.png;;;;;;classix_x130;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/bezszczelinowe/classix-x130
567404048592;;;;;"Profil CLASSIX X130 - surowy";;;https://static.tildacdn.com/stor3065-6435-4264-a632-663130373939/86516483.png;3.00;0;;Kolor:surowy;;lxFpGXGnhGh-TPEwCLiEt2;901383924132;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/bezszczelinowe/classix-x130?editionuid=567404048592
512931150072;Alumineu;;;"profile harpunowe>>>bezszczelinowe";"Profil CLASSIX X101";"Profil alumineu CLASSIX X101 do sufitów napinanych z harpunowym systemem mocowania płótna. Do obejścia skomplikowanych ścian. Obwód profilu jest zamknięty osłoną ścienną.";;https://static.tildacdn.com/stor6266-6636-4931-a463-303537373565/72309046.png;;;;;;classix_x101;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/bezszczelinowe/classix-x101
271725217432;;;;;"Profil CLASSIX X101 - surowy";;;https://static.tildacdn.com/stor6266-6636-4931-a463-303537373565/72309046.png;9.00;38;;Kolor:surowy;;rtBsri0AgIfzRs45xlYEo3;512931150072;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/bezszczelinowe/classix-x101?editionuid=271725217432
637088875452;Alumineu;;;"profile harpunowe>>>dwupoziomowe";"Profil STRATOS X704";"Profil alumineu STRATOS X704 do sufitów napinanych z harpunowym systemem mocowania płótna. Do wykonywania konstrukcji, wnęk.";;https://static.tildacdn.com/stor6331-6363-4466-b266-383766373662/10424223.png;;;;;;stratos_x704;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowy/dwupoziomowe/stratos-x704
324744800482;;;;;"Profil STRATOS X704 - biały mat";;;https://static.tildacdn.com/stor6331-6363-4466-b266-383766373662/10424223.png;24.00;97;;"Kolor:biały mat";;TTCe8rd4gfNWGALqZZ6XQ1;637088875452;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowy/dwupoziomowe/stratos-x704?editionuid=324744800482
226755699832;;;;;"Profil STRATOS X704 - czarny mat";;;https://static.tildacdn.com/stor6331-6363-4466-b266-383766373662/10424223.png;24.00;98;;"Kolor:czarny mat";;5rGDU6PghnaCaAB4hbK363;637088875452;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowy/dwupoziomowe/stratos-x704?editionuid=226755699832
877708952812;Alumineu;;;"profile harpunowe>>>dwupoziomowe";"Profil STRATOS X703";"Profil alumineu STRATOS X703 do sufitów napinanych z harpunowym systemem mocowania płótna. Do wykonywania konstrukcji, wnęk, obejścia skomplikowanych ścian. Z półką na taśmę led.";;https://static.tildacdn.com/stor3539-3430-4436-a235-656131336235/64410682.png;;;;;;stratos_x703;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowy/dwupoziomowe/stratos-x703
822678424062;;;;;"Profil STRATOS X703 - surowy";;;https://static.tildacdn.com/stor3539-3430-4436-a235-656131336235/64410682.png;20.00;99;;Kolor:surowy;;9DTMhoqug8m-s5umlvoUH2;877708952812;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowy/dwupoziomowe/stratos-x703?editionuid=822678424062
866804789572;Alumineu;;;"profile harpunowe>>>dwupoziomowe";"Profil STRATOS X702";"Profil alumineu STRATOS X702 do dwupoziomowych sufitów napinanych z harpunowym systemem mocowania płótna. Z półką na taśmę led i osłoną.";;https://static.tildacdn.com/stor3164-3263-4663-b034-653039393232/18530707.png;;;;;;stratos_x702;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowy/dwupoziomowe/stratos-x702
348189936572;;;;;"Profil STRATOS X702 - surowy";;;https://static.tildacdn.com/stor3164-3263-4663-b034-653039393232/18530707.png;28.00;97;;Kolor:surowy;;A8KXwZGog4GTrG3uTcqe72;866804789572;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowy/dwupoziomowe/stratos-x702?editionuid=348189936572
727940440772;Alumineu;;;akcesoria>>>profile;"Profil BANDURA X801";"Patentowany profil BANDURA X801® do mocowania krzywoliniowych konstrukcji. do łączenia profili ze sobą.";;https://static.tildacdn.com/stor3732-6432-4539-b966-663461663932/17894692.png;;;;;;bandura_x801;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/inne/bandura-x801
828448694242;;;;;"Profil BANDURA X801 - surowy";;;https://static.tildacdn.com/stor3732-6432-4539-b966-663461663932/17894692.png;3.20;86;;Kolor:surowy;;Ld9AkcuQi0qA19EQUN-hA0;727940440772;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/inne/bandura-x801?editionuid=828448694242
357516700642;Alumineu;;;akcesoria>>>klipsy;"Klips LOCKIUM Y301";"Klips LOCKIUM Y301 do mocowania folii sufitowej w profilach klipsowych.";;https://static.tildacdn.com/stor3739-6266-4361-b964-386432613132/0560af3da0252186d3a938e935796ccf.png;;;;;;lockium_y301;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/klipsy/lockium-y301
679182061942;;;;;"Klips LOCKIUM Y301 - biały";;;https://static.tildacdn.com/stor3739-6266-4361-b964-386432613132/0560af3da0252186d3a938e935796ccf.png;6.00;99;;Kolor:biały;;TssncDOBgvi587XAXxOMF2;357516700642;0;0;0;0;https://alumineu.pl/produkty/akcesoria/klipsy/lockium-y301?editionuid=679182061942
784147017562;Alumineu;;;akcesoria>>>haczyki;"Haczyki HOOKARA Y701";"Haczyki do profili karniszowych alumineu.";;https://static.tildacdn.com/stor6462-3137-4365-b562-656138386661/f54bd0ffbcd30eafc3cc4bf99defc351.png;;;;;;hookara_y701;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/haczyki/hookara-y701
728119314532;;;;;"Haczyki HOOKARA Y701 - biały";;;https://static.tildacdn.com/stor6462-3137-4365-b562-656138386661/f54bd0ffbcd30eafc3cc4bf99defc351.png;16.00;92;;Kolor:biały;;46uEut1Sg0K3ORag6S9WZ0;784147017562;0;0;0;0;https://alumineu.pl/produkty/akcesoria/haczyki/hookara-y701?editionuid=728119314532
744637319072;;;;;"Haczyki HOOKARA Y701 - czarny";;;https://static.tildacdn.com/stor6462-3137-4365-b562-656138386661/f54bd0ffbcd30eafc3cc4bf99defc351.png;16.00;0;;Kolor:czarny;;mCFJaYpDhGQpcRyrmU8W81;784147017562;0;0;0;0;https://alumineu.pl/produkty/akcesoria/haczyki/hookara-y701?editionuid=744637319072
349021022592;Alumineu;;;akcesoria>>>haczyki;"Ogranicznik HOOKEND Y704";"Ograniczniki do profili karniszowych alumineu.";;https://static.tildacdn.com/stor6230-3665-4663-b666-353437623562/cb6b1d43c7ff19804a628594427e20c7.png;;;;;;hookend_y704;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/haczyki/hookend-y704
527435460662;;;;;"Ogranicznik HOOKEND Y704 - biały";;;https://static.tildacdn.com/stor6230-3665-4663-b666-353437623562/cb6b1d43c7ff19804a628594427e20c7.png;2.00;38;;Kolor:biały;;ysB7srkLhvaXhUm2B-WED1;349021022592;0;0;0;0;https://alumineu.pl/produkty/akcesoria/haczyki/hookend-y704?editionuid=527435460662
778775009522;;;;;"Ogranicznik HOOKEND Y704 - czarny";;;https://static.tildacdn.com/stor6230-3665-4663-b666-353437623562/cb6b1d43c7ff19804a628594427e20c7.png;2.00;0;;Kolor:czarny;;rTvzIoD8go7VbGrUSWHeb2;349021022592;0;0;0;0;https://alumineu.pl/produkty/akcesoria/haczyki/hookend-y704?editionuid=778775009522
285934709692;Alumineu;;;aranżacje>>>przepierzenia;"Przepierzenie DECORRA";"Dekoracyjne aluminiowe przegrody alumineu DECCORA do montażu w suficie napinanym.";;https://static.tildacdn.com/stor6139-3730-4664-b233-383833336266/f6947e3953010fb76f3d62f3a44fef0a.webp;;;;;;decorra;;0;0;0;0;https://alumineu.pl/produkty/home/przepierzenia/decorra
169077060902;;;;;"Przepierzenie DECORRA - biały mat - 500 mm";;;https://static.tildacdn.com/stor6139-3730-4664-b233-383833336266/f6947e3953010fb76f3d62f3a44fef0a.webp;720.00;20;;"Kolor:biały mat;Długość:500 mm";;ergHrlZUg2QIND1V8IhSJ2;285934709692;0;0;0;0;https://alumineu.pl/produkty/home/przepierzenia/decorra?editionuid=169077060902
183762869242;;;;;"Przepierzenie DECORRA - czarny mat - 500 mm";;;https://static.tildacdn.com/stor6139-3730-4664-b233-383833336266/f6947e3953010fb76f3d62f3a44fef0a.webp;720.00;21;;"Kolor:czarny mat;Długość:500 mm";;Uol4AUi6iIvTMzs54EO9j2;285934709692;0;0;0;0;https://alumineu.pl/produkty/home/przepierzenia/decorra?editionuid=183762869242
286760936572;;;;;"Przepierzenie DECORRA - biały mat - 1000 mm";;;https://static.tildacdn.com/stor6139-3730-4664-b233-383833336266/f6947e3953010fb76f3d62f3a44fef0a.webp;1300.00;30;;"Kolor:biały mat;Długość:1000 mm";;lp4e5bsYjDqziPV39cnuC2;285934709692;0;0;0;0;https://alumineu.pl/produkty/home/przepierzenia/decorra?editionuid=286760936572
142180096742;;;;;"Przepierzenie DECORRA - czarny mat - 1000 mm";;;https://static.tildacdn.com/stor6139-3730-4664-b233-383833336266/f6947e3953010fb76f3d62f3a44fef0a.webp;1300.00;31;;"Kolor:czarny mat;Długość:1000 mm";;bmi8XCqTjEWJdGyaSuIyc0;285934709692;0;0;0;0;https://alumineu.pl/produkty/home/przepierzenia/decorra?editionuid=142180096742
177168491372;;;;;"Przepierzenie DECORRA - biały mat - 1500 mm";;;https://static.tildacdn.com/stor6139-3730-4664-b233-383833336266/f6947e3953010fb76f3d62f3a44fef0a.webp;1920.00;16;;"Kolor:biały mat;Długość:1500 mm";;1DXQpiEKjE3GouFX6fQLj1;285934709692;0;0;0;0;https://alumineu.pl/produkty/home/przepierzenia/decorra?editionuid=177168491372
294756901722;;;;;"Przepierzenie DECORRA - czarny mat - 1500 mm";;;https://static.tildacdn.com/stor6139-3730-4664-b233-383833336266/f6947e3953010fb76f3d62f3a44fef0a.webp;1920.00;17;;"Kolor:czarny mat;Długość:1500 mm";;Mi1z6scziBgnL27xWxmwT2;285934709692;0;0;0;0;https://alumineu.pl/produkty/home/przepierzenia/decorra?editionuid=294756901722
427006227442;Alumineu;;;"wentylacja>>>nawiewniki szczelinowe";"Wentylacja AEROOOM";"Liniowy szczelinowy dyfuzor do montażu ukrytego alumineu AEROOOM w sufit napinany.";;https://static.tildacdn.com/stor6166-3131-4235-b362-613031616230/7f82d32fdcd499ef4d9178111576e837.png;;;;;;aerooom;;0;0;0;0;https://alumineu.pl/produkty/wentylacji/nawiewniki-szczelinowe/aerooom
663434506042;;;;;"Wentylacja AEROOOM - czarny mat - W007";;;https://static.tildacdn.com/stor6166-3131-4235-b362-613031616230/7f82d32fdcd499ef4d9178111576e837.png;288.00;16;;"Kolor:czarny mat;Długość:W007";;67Bbx0xngULuV9UzemHTF3;427006227442;0;0;0;0;https://alumineu.pl/produkty/wentylacji/nawiewniki-szczelinowe/aerooom?editionuid=663434506042
348613847532;;;;;"Wentylacja AEROOOM - czarny mat - W010";;;https://static.tildacdn.com/stor6166-3131-4235-b362-613031616230/7f82d32fdcd499ef4d9178111576e837.png;360.00;16;;"Kolor:czarny mat;Długość:W010";;jvZowSDbjriTyuZ4gKOP73;427006227442;0;0;0;0;https://alumineu.pl/produkty/wentylacji/nawiewniki-szczelinowe/aerooom?editionuid=348613847532
196710851972;;;;;"Wentylacja AEROOOM - czarny mat - W014";;;https://static.tildacdn.com/stor6166-3131-4235-b362-613031616230/7f82d32fdcd499ef4d9178111576e837.png;400.00;17;;"Kolor:czarny mat;Długość:W014";;QUUROkmnjacZooCUHKa9k1;427006227442;0;0;0;0;https://alumineu.pl/produkty/wentylacji/nawiewniki-szczelinowe/aerooom?editionuid=196710851972
305747026432;Alumineu;;;akcesoria>>>klosze;"Klosz DIFFUSY Y134";"Listwa rozpraszająca światło do profilu CURTINA X406.";;https://static.tildacdn.com/stor3165-6665-4166-a261-363536313138/61762478.png;;;;;;diffusy_y134;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/klosze/diffusy-y134
796975875442;;;;;"Klosz DIFFUSY Y134 - mleczny";;;https://static.tildacdn.com/stor3165-6665-4166-a261-363536313138/61762478.png;10.00;99;;Kolor:mleczny;;OKOeFss5i43IMv6ZjYcRM3;305747026432;0;0;0;0;https://alumineu.pl/produkty/akcesoria/klosze/diffusy-y134?editionuid=796975875442
425407383692;Alumineu;;;"wentylacja>>>nawiewniki szczelinowe";"Wentylacja AERROLL";"Liniowy szczelinowy dyfuzor do montażu ukrytego alumineu AERROLL do płótna tekstylnego w sufit napinany.";;https://static.tildacdn.com/stor6164-3034-4230-b064-646531393764/5c1cff323bced9c464bf04cedcde95d9.png;;;;;;aerroll;;0;0;0;0;https://alumineu.pl/produkty/wentylacja/nawiewniki-szczelinowe/aerroll-z
949232860922;;;;;"Wentylacja AERROLL - czarny mat - Z007";;;https://static.tildacdn.com/stor6164-3034-4230-b064-646531393764/5c1cff323bced9c464bf04cedcde95d9.png;590.00;13;;"Kolor:czarny mat;Długość:Z007";;KKdTYiB5ilH9EwahKpKah0;425407383692;0;0;0;0;https://alumineu.pl/produkty/wentylacja/nawiewniki-szczelinowe/aerroll-z?editionuid=949232860922
847063302852;;;;;"Wentylacja AERROLL - czarny mat - Z010";;;https://static.tildacdn.com/stor6164-3034-4230-b064-646531393764/5c1cff323bced9c464bf04cedcde95d9.png;750.00;19;;"Kolor:czarny mat;Długość:Z010";;ARWzP670jnmjJZpK5JsEU1;425407383692;0;0;0;0;https://alumineu.pl/produkty/wentylacja/nawiewniki-szczelinowe/aerroll-z?editionuid=847063302852
273315715262;;;;;"Wentylacja AERROLL - czarny mat - Z014";;;https://static.tildacdn.com/stor6164-3034-4230-b064-646531393764/5c1cff323bced9c464bf04cedcde95d9.png;800.00;18;;"Kolor:czarny mat;Długość:Z014";;xP5AwirJg8GaTPI5ZRvbx2;425407383692;0;0;0;0;https://alumineu.pl/produkty/wentylacja/nawiewniki-szczelinowe/aerroll-z?editionuid=273315715262
279963449642;Alumineu;;;"profile klipsowe>>>karniszowe";"Profil TISSURE Z405";"Patentowany profil TISSURE Z405 do wykonania ukrytych wnęk karniszowych z dwoma rowkami do wieszania zasłon i firan w sufitach napinanych z tkaniny podświetlany.";;https://static.tildacdn.com/stor3838-6263-4030-a535-303163303037/82917354.png;;;;;;tissure_z405;;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/karniszowe/tissure-z405
427322588352;;;;;"Profil TISSURE Z405 - biały mat - 3,2 m.b.";;;https://static.tildacdn.com/stor3838-6263-4030-a535-303163303037/82917354.png;280.00;92;;"Kolor:biały mat;Długość:3,2 m.b.";;Zroo3n3djONt0OopEffYs1;279963449642;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/karniszowe/tissure-z405?editionuid=427322588352
907892131702;;;;;"Profil TISSURE Z405 - czarny mat - 3,2 m.b.";;;https://static.tildacdn.com/stor3838-6263-4030-a535-303163303037/82917354.png;280.00;100;;"Kolor:czarny mat;Długość:3,2 m.b.";;ASFuUxWDgOBWCHN5ODymF1;279963449642;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/karniszowe/tissure-z405?editionuid=907892131702
