"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Url
182789534114;;;;;"Endkappe ENDCAPP Y210 - white matte";;;https://static.tildacdn.com/stor6562-3962-4638-b030-633531383365/f847ee017445902f6ebf286a9a0bb6b9.png;14.27;99;;"Color:white matte";;XfbpuCp4jKYvNsRl05mSV0;335589602194;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y210?editionuid=182789534114
768807965894;;;;;"Endkappe ENDCAPP Y210 - black matte";;;https://static.tildacdn.com/stor6562-3962-4638-b030-633531383365/f847ee017445902f6ebf286a9a0bb6b9.png;14.27;100;;"Color:black matte";;Ue5JxBS6h-xDmc-T5sYN21;335589602194;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y210?editionuid=768807965894
192011509634;;;;"accessories>>>end caps";"Endkappe ENDCAPP Y211";;;https://static.tildacdn.com/stor6363-3031-4662-a432-356361383139/4e48f5d02ab0b89a0b35c389edbeceba.png;;;;;;endcapp_y211;;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y211
118180344304;;;;;"Endkappe ENDCAPP Y211 - white matte";;;https://static.tildacdn.com/stor6363-3031-4662-a432-356361383139/4e48f5d02ab0b89a0b35c389edbeceba.png;27.24;99;;"Color:white matte";;w7Y6MOgigz2Y0sizhfBYt3;192011509634;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y211?editionuid=118180344304
304181575724;;;;;"Endkappe ENDCAPP Y211 - black matte";;;https://static.tildacdn.com/stor6363-3031-4662-a432-356361383139/4e48f5d02ab0b89a0b35c389edbeceba.png;27.24;100;;"Color:black matte";;B-1IK5jxibF9dkLSg6OE11;192011509634;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y211?editionuid=304181575724
341298912564;;;;"accessories>>>end caps";"Endkappe ENDCAPP Y212";;;https://static.tildacdn.com/stor6564-3639-4161-a363-386133343865/cccb946dae0dd2a6f4a84607d582bbee.png;;;;;;endcapp_y212;;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y212
919814430674;;;;;"Endkappe ENDCAPP Y212 - black matte";;;https://static.tildacdn.com/stor6564-3639-4161-a363-386133343865/cccb946dae0dd2a6f4a84607d582bbee.png;22.05;99;;"Color:black matte";;Y7HL3H--ifpDooOZXnkT61;341298912564;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y212?editionuid=919814430674
359508229694;;;;accessories>>>hooks;"Gliders SLIDENE Y702";;;https://static.tildacdn.com/stor6665-3838-4635-a233-326363633862/a6cba0c88315c5e0002d822da2550d95.png;;;;;;slidene_y702;;0;0;0;0;https://alumineu.com/products/accessories/hooks/slidene-y702
185136045354;;;;;"Gliders SLIDENE Y702 - white";;;;12.45;54;;Color:white;;AxdssG3zilcc0nq8IRQCg0;359508229694;0;0;0;0;https://alumineu.com/products/accessories/hooks/slidene-y702?editionuid=185136045354
453706679414;;;;accessories>>>hooks;"Gliders SLIDENE Y703";;;https://static.tildacdn.com/stor3236-6661-4532-b163-316534623661/f2b3b0c4aa537a007e169a3022e37daa.png;;;;;;slidene_y703;;0;0;0;0;https://alumineu.com/products/accessories/hooks/slidene-y703
916850049764;;;;;"Gliders SLIDENE Y703 - white";;;;0.67;55;;Color:white;;5AoNq6UdhMzzZcpcgTh5m0;453706679414;0;0;0;0;https://alumineu.com/products/accessories/hooks/slidene-y703?editionuid=916850049764
913020548074;;;;;"Gliders SLIDENE Y703 - black";;;;0.67;55;;Color:black;;FJSc0Zp5hm1Mg4SMhSTTh0;453706679414;0;0;0;0;https://alumineu.com/products/accessories/hooks/slidene-y703?editionuid=913020548074
389628095554;;;;accessories>>>connectors;"Straight connector JOINTEK Y605";;;https://static.tildacdn.com/stor3564-3338-4738-b765-326633376362/d9e3be0f9a049a7f1eb4c08f055a3e0c.png;10.38;10;;;;3MLLHH2IjgqO47skfI06r2;;0;0;0;0;https://alumineu.com/products/accessories/connectors/jointek-y605
152074082194;;;;accessories>>>connectors;"Corner connector JOINTEK Y606";;;https://static.tildacdn.com/stor6635-3832-4436-a164-666336626439/cd40a6becc6c98c0bc67b20136397ef6.png;10.38;9;;;;PQjsDtuygZ8U2CBSD-yFM3;;0;0;0;0;https://alumineu.com/products/accessories/connectors/jointek-y606
604678025244;;;;accessories>>>stabily;"Device STUSLON Y901";;;https://static.tildacdn.com/stor3733-3130-4936-a664-653430313732/f65f7176cdcc3ee92301210e31c71e88.png;1.83;99;;;;yhkL5hiDgxPikbdZZ9Fw-2;;0;0;0;0;https://alumineu.com/products/accessories/devices/stuslon-y901
350325732874;;;;accessories>>>stabily;"Device STUSLON Y902";;;https://static.tildacdn.com/stor3733-3130-4936-a664-653430313732/f65f7176cdcc3ee92301210e31c71e88.png;2.08;99;;;;Ttlz5AqejNP0X23dgdQNF0;;0;0;0;0;https://alumineu.com/products/accessories/devices/stuslon-y902
550311171484;;;;accessories>>>stabily;"Device STUSLON Y903";;;https://static.tildacdn.com/stor3832-3031-4533-a665-353336343563/1513f3ef8a56eef5fc1336b4b6d0d495.png;1.82;99;;;;6BeeaaaDifZDxIxPgfCsB2;;0;0;0;0;https://alumineu.com/products/accessories/devices/stuslon-y903
459742840014;;;;accessories>>>tools;"Installation spatula SPATULA Y801";;;https://static.tildacdn.com/stor3435-3063-4665-a236-336535633032/e511e244c96ae8bbe418537f8279a848.png;23.09;9;;;;LAScFxUfgjRWkQO7x3vPO3;;0;0;0;0;https://alumineu.com/products/accessories/tools/spatula-y801
689387262984;;;;accessories>>>tools;"Installation spatula SPATULA Y802";;;https://static.tildacdn.com/stor3861-3330-4161-a638-323533373833/552b4f4af86a9184f9c0ee25dc0aff14.png;23.09;9;;;;yhUnPSjLg-Bdtn9a16e4K1;;0;0;0;0;https://alumineu.com/products/accessories/tools/spatula-y802
162566567144;;;;accessories>>>tools;"Installation spatula SPATULA Y803";;;https://static.tildacdn.com/stor6336-3630-4431-b661-303261626338/db96eceaafd8d25e51796807b3a4a802.png;23.09;8;;;;7EuwsAnyhMnvk1iniWvNZ2;;0;0;0;0;https://alumineu.com/products/accessories/tools/spatula-y803
146669197634;;;;accessories>>>tools;"Installation spatula SPATULA Y804";;;https://static.tildacdn.com/stor3463-3833-4564-a232-666164373365/3c41ab8b9fa89d0cb81758eaf0689f3e.png;54.48;9;;;;R2Byo-ePivRzvVzZ6j3813;;0;0;0;0;https://alumineu.com/products/accessories/tools/spatula-y804
262605120634;;;;accessories>>>tools;"Hole punch PRASEKA Y805";;;https://static.tildacdn.com/stor6439-6264-4439-b062-633737333264/f006ebfd8f2a70e91f14a76807810ab9.png;67.45;1;;;;zVHat4UNjWloiFXNPDt4r0;;0;0;0;0;https://alumineu.com/products/accessories/tools/praseka-y805
187590753794;;;;"accessories>>>ventilation adapter";"Ventilation adapter AEROOOM Y911";;;https://static.tildacdn.com/stor3932-3765-4535-a165-386539633264/28a5be629d2926f089ff2a7f112c8b78.png;;;;;;aerooom_y911;;0;0;0;0;https://alumineu.com/products/accessories/ventilation-reducers/aerooom-y911
490065845164;;;;;"Ventilation adapter AEROOOM Y911";;;https://static.tildacdn.com/stor3932-3765-4535-a165-386539633264/28a5be629d2926f089ff2a7f112c8b78.png;15.57;98;;Kolor:;;kKSei7ZTjZ4PuyPiq34942;187590753794;0;0;0;0;https://alumineu.com/products/accessories/ventilation-reducers/aerooom-y911?editionuid=490065845164
935570675604;;;;accessories>>>diffusers;"Diffusers DIFFUSY Y108";;;https://static.tildacdn.com/stor3930-3038-4164-b465-353363643331/ed01e5541439df0534303aec2f5abf34.png;;;;;;diffusy_y108;;0;0;0;0;https://alumineu.com/products/accessories/diffusers/diffusy-y108
723632658304;;;;;"Diffusers DIFFUSY Y108 - white";;;https://static.tildacdn.com/stor3930-3038-4164-b465-353363643331/ed01e5541439df0534303aec2f5abf34.png;7.78;99;;Color:white;;I8dRSyr4j1PDRW6-je8T00;935570675604;0;0;0;0;https://alumineu.com/products/accessories/diffusers/diffusy-y108?editionuid=723632658304
